src/Effect4/Laws/Machine/Clock.lean	M1Clock.clockStep_finish
src/Effect4/Laws/Machine/Clock.lean	M1Clock.clockStep_owed
src/Effect4/Laws/Machine/Clock.lean	M1Clock.clockStep_wf
src/Effect4/Laws/Machine/Clock.lean	readBytes_digits
src/Effect4/Laws/Machine/Clock.lean	readChars_core
src/Effect4/Laws/Machine/Clock.lean	readBytes_repr
src/Effect4/Laws/Machine/Clock.lean	ofDecimal_toDecimal
src/Effect4/Laws/Machine/Clock.lean	ofDecimal_exact
src/Effect4/Laws/Machine/Clock.lean	ofVal_toVal
src/Effect4/Laws/Machine/Clock.lean	ofVal_exact
src/Effect4/Laws/Machine/Clock.lean	fits
src/Effect4/Laws/Machine/CompletionData.lean	M1.CompletionSupport.store_lookup_lt
src/Effect4/Laws/Machine/CompletionData.lean	M1.OwedMapWanted.code
src/Effect4/Laws/Machine/CompletionData.lean	M1.OwedMapWanted.id
src/Effect4/Laws/Machine/CompletionData.lean	M1.OwedMapWanted.comp
src/Effect4/Laws/Machine/CompletionData.lean	M1.OwedMapWanted.id_fun
src/Effect4/Laws/Machine/CompletionData.lean	deferredStore_register_done
src/Effect4/Laws/Machine/CompletionData.lean	deferredStore_complete_done
src/Effect4/Laws/Machine/CompletionData.lean	deferredStore_complete_pending
src/Effect4/Laws/Machine/CompletionData.lean	deferredStore_complete_stores_argument
src/Effect4/Laws/Machine/CompletionData.lean	deferredStore_waiter_receives_stored
src/Effect4/Laws/Machine/CompletionData.lean	M1.CompletionSupport.poll_reads_cell
src/Effect4/Laws/Machine/Handles.lean	M1.Handles.owed_mapCode_keys_subset
src/Effect4/Laws/Machine/Handles.lean	M1.Handles.owed_flatMap_mapCode_keys_subset
src/Effect4/Laws/Machine/Handles.lean	M1Origin.make_keys_subset
src/Effect4/Laws/Machine/Handles.lean	M1Origin.spawnChild_keys_subset
src/Effect4/Laws/Machine/Handles.lean	M1Origin.spawn_minted
src/Effect4/Laws/Machine/Handles.lean	M1Origin.launchEntrant_minted
src/Effect4/Laws/Machine/Handles.lean	M1Origin.fork_arm_minted
src/Effect4/Laws/Machine/Handles.lean	M1Origin.withFiber_fork_minted
src/Effect4/Laws/Machine/Handles.lean	M1Origin.withFiber_forkIn_minted
src/Effect4/Laws/Machine/Handles.lean	M1Origin.withFiber_forkScoped_minted
src/Effect4/Laws/Machine/Handles.lean	M1Origin.withFiber_raceAll_minted
src/Effect4/Laws/Machine/Handles.lean	M1Clock.advanceState_minted_of_evaluator
src/Effect4/Laws/Machine/Handles.lean	register_keys
src/Effect4/Laws/Machine/Handles.lean	flatMap_resumes_const
src/Effect4/Laws/Machine/Handles.lean	complete_keys
src/Effect4/Laws/Machine/Handles.lean	drainDue_keys
src/Effect4/Laws/Machine/Handles.lean	M1.Handles.cellAt_keys_subset
src/Effect4/Laws/Machine/Handles.lean	M1.Handles.setCell_keys_of_subset
src/Effect4/Laws/Machine/Handles.lean	M1.Handles.setCell_appendDue_keys
src/Effect4/Laws/Machine/Handles.lean	memoEntry_keys
src/Effect4/Laws/Machine/RefKernel.lean	toList_refStepOf
src/Effect4/Laws/Machine/RefKernel.lean	refStepOfA_list
src/Effect4/Laws/Machine/RefKernel.lean	refStepOfA_size
src/Effect4/Laws/Machine/RefKernel.lean	refStepOfA_keeps
src/Effect4/Laws/Machine/RefKernel.lean	toList_writeBackA
src/Effect4/Laws/Machine/Refinement.lean	cell_map_id
src/Effect4/Laws/Machine/Refinement.lean	cell_map_comp
src/Effect4/Laws/Machine/Refinement.lean	map_id
src/Effect4/Laws/Machine/Refinement.lean	map_comp
src/Effect4/Laws/Machine/Refinement.lean	map_make
src/Effect4/Laws/Machine/Refinement.lean	map_cellAt
src/Effect4/Laws/Machine/Refinement.lean	map_setCell
src/Effect4/Laws/Machine/Refinement.lean	map_isDone
src/Effect4/Laws/Machine/Refinement.lean	map_poll
src/Effect4/Laws/Machine/Refinement.lean	map_register
src/Effect4/Laws/Machine/Refinement.lean	map_cancel
src/Effect4/Laws/Machine/Refinement.lean	map_complete
src/Effect4/Laws/Machine/Refinement.lean	map_drainDue
src/Effect4/Laws/Machine/Refinement.lean	map_wakeBatch
src/Effect4/Laws/Machine/Refinement.lean	M1.CellMapWanted.id_fun
src/Effect4/Laws/Machine/Refinement.lean	completionPrim_injective
src/Effect4/Laws/Machine/Refinement.lean	deferredOk_iff_image
src/Effect4/Laws/Machine/Refinement.lean	projects_make
src/Effect4/Laws/Machine/Refinement.lean	projects_cellAt
