== deep_clauses: one entry per `Effect4/Deep/Clauses.lean` theorem, evaluated on the avatar
  clause	Effect4.Deep.withFiber_fork	HOLDS (pure, evaluated once above)
  sweep	20 step clauses over every event	all hold
witness	w1_deferred_start_is_a_task	Witnesses.lean:297	rows	fork.child
  statement	HOLDS
  clause	Effect4.Deep.Witnesses.w1_deferred_join_child	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w1_deferred_start_is_a_task	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w5_middleware_interrupts_children	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.drive_finish	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.exitFiber_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.exitFiber_no_middleware	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.exitStore_fields	HOLDS on this run
  clause	Effect4.Deep.exitStore_fires	HOLDS on this run
  clause	Effect4.Deep.fireObserver_resumeAwait	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.stepDecision_installMiddleware	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_fork	HOLDS (pure, evaluated once above)
  sweep	20 step clauses over every event	all hold
witness	w1_immediate_join	Witnesses.lean:307	rows	
  statement	HOLDS
  sweep	20 step clauses over every event	all hold
witness	w1_await_is_a_value	Witnesses.lean:313	rows	
  statement	HOLDS
  sweep	20 step clauses over every event	all hold
witness	w1_join_is_an_effect	Witnesses.lean:319	rows	
  statement	HOLDS
  sweep	20 step clauses over every event	all hold
witness	w2_delivered_at_unmask	Witnesses.lean:345	rows	fork.interrupt
  statement	HOLDS
  clause	Effect4.Deep.Witnesses.w2_delivered_at_unmask	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w2_masked_interrupt_does_not_apply	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w2_recorded_once	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w6_self_interruptor_skipped	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.interruptThenJoin_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.interruptThenJoin_unknown	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interrupt	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interruptScoped_other	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interruptScoped_self	HOLDS (pure, evaluated once above)
  sweep	20 step clauses over every event	all hold
witness	w2_recorded_once	Witnesses.lean:349	rows	fork.interrupt
  statement	HOLDS
  clause	Effect4.Deep.Witnesses.w2_delivered_at_unmask	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w2_masked_interrupt_does_not_apply	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w2_recorded_once	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w6_self_interruptor_skipped	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.interruptThenJoin_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.interruptThenJoin_unknown	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interrupt	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interruptScoped_other	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interruptScoped_self	HOLDS (pure, evaluated once above)
  sweep	20 step clauses over every event	all hold
witness	w2_finalizer_runs_once	Witnesses.lean:352	rows	
  statement	HOLDS
  sweep	20 step clauses over every event	all hold
witness	w2_masked_interrupt_does_not_apply	Witnesses.lean:356	rows	fork.interrupt
  statement	HOLDS
  clause	Effect4.Deep.Witnesses.w2_delivered_at_unmask	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w2_masked_interrupt_does_not_apply	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w2_recorded_once	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w6_self_interruptor_skipped	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.interruptThenJoin_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.interruptThenJoin_unknown	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interrupt	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interruptScoped_other	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_interruptScoped_self	HOLDS (pure, evaluated once above)
  sweep	20 step clauses over every event	all hold
witness	w3_empty_is_a_frontier	Witnesses.lean:383	rows	fork.race-all
  statement	HOLDS
